"auc","item","ownerRealm","bid","buyout","quantity","timeLeft","rand","seed","context","modifiers","petSpeciesId","petBreedId","petLevel","petQualityId"
"1547306719","82800","Blade's Edge","150090500","157990000","1","VERY_LONG","0","0","0","System.Object[]","239","14","1","3"
"1547388620","82800","Eonar","24500000","25000000","1","VERY_LONG","0","0","0","System.Object[]","1234","6","1","3"
"1547323176","82800","Blade's Edge","92951500","92951500","1","VERY_LONG","0","0","0","System.Object[]","846","15","1","2"
"1547110191","82800","Eonar","4512500","4512500","1","VERY_LONG","0","0","0","System.Object[]","2550","9","1","3"
"1547192184","82800","Eonar","346500000","350000000","1","VERY_LONG","0","0","0","System.Object[]","2762","17","25","3"
"1547192185","82800","Eonar","123750000","125000000","1","VERY_LONG","0","0","0","System.Object[]","143","3","25","3"
"1547192187","82800","Eonar","272250000","275000000","1","VERY_LONG","0","0","0","System.Object[]","2696","21","25","3"
"1547192188","82800","Eonar","79500000","80000000","1","VERY_LONG","0","0","0","System.Object[]","1412","15","25","3"
"1547192189","82800","Eonar","19500000","19500000","1","VERY_LONG","0","0","0","System.Object[]","1962","8","1","3"
"1547192190","82800","Eonar","9500000","9500000","1","VERY_LONG","0","0","0","System.Object[]","1804","13","1","3"
"1547192191","82800","Eonar","122500000","122500000","1","VERY_LONG","0","0","0","System.Object[]","2545","4","25","3"
"1547192177","82800","Eonar","297000000","300000000","1","VERY_LONG","0","0","0","System.Object[]","204","3","25","3"
"1547192178","82800","Eonar","99000000","100000000","1","VERY_LONG","0","0","0","System.Object[]","2684","9","25","3"
"1547192180","82800","Eonar","99000000","100000000","1","VERY_LONG","0","0","0","System.Object[]","1185","19","25","3"
"1547192181","82800","Eonar","99000000","100000000","1","VERY_LONG","0","0","0","System.Object[]","1968","5","25","3"
"1547192183","82800","Eonar","89500000","89500000","1","VERY_LONG","0","0","0","System.Object[]","1403","17","25","3"
"1547388776","82800","Eonar","53900000","55000000","1","VERY_LONG","0","0","0","System.Object[]","1567","18","25","3"
"1547192173","82800","Eonar","59500000","60000000","1","VERY_LONG","0","0","0","System.Object[]","1804","13","25","3"
"1547192175","82800","Eonar","79500000","79500000","1","VERY_LONG","0","0","0","System.Object[]","2473","14","25","3"
"1547388770","82800","Blade's Edge","11591500","11950000","1","VERY_LONG","0","0","0","System.Object[]","1885","22","1","3"
"1547192249","82800","Eonar","97500000","97500000","1","VERY_LONG","0","0","0","System.Object[]","1536","3","1","3"
"1547192250","82800","Eonar","29500000","29500000","1","VERY_LONG","0","0","0","System.Object[]","1963","3","1","3"
"1547192251","82800","Eonar","99000000","100000000","1","VERY_LONG","0","0","0","System.Object[]","2433","5","25","3"
"1547388863","82800","Eonar","77429800","79010000","1","VERY_LONG","0","0","0","System.Object[]","2548","16","25","3"
"1547192253","82800","Eonar","79500000","79500000","1","VERY_LONG","0","0","0","System.Object[]","847","22","25","3"
"1547192255","82800","Eonar","89500000","90000000","1","VERY_LONG","0","0","0","System.Object[]","254","13","25","3"
"1547192240","82800","Eonar","445500000","450000000","1","VERY_LONG","0","0","0","System.Object[]","277","11","25","3"
"1547192242","82800","Eonar","195000000","195000000","1","VERY_LONG","0","0","0","System.Object[]","1518","14","25","3"
"1547192243","82800","Eonar","122500000","122500000","1","VERY_LONG","0","0","0","System.Object[]","1394","16","25","3"
"1547192244","82800","Eonar","89500000","90000000","1","VERY_LONG","0","0","0","System.Object[]","1926","9","25","3"
"1547192245","82800","Eonar","79500000","80000000","1","VERY_LONG","0","0","0","System.Object[]","1343","9","25","3"
"1547192246","82800","Eonar","122500000","122500000","1","VERY_LONG","0","0","0","System.Object[]","1598","16","25","3"
"1547192247","82800","Eonar","99000000","100000000","1","VERY_LONG","0","0","0","System.Object[]","1693","14","25","3"
"1547192233","82800","Eonar","148500000","150000000","1","VERY_LONG","0","0","0","System.Object[]","175","5","25","3"
"1547192235","82800","Eonar","123750000","125000000","1","VERY_LONG","0","0","0","System.Object[]","144","5","25","3"
"1547192236","82800","Eonar","147500000","147500000","1","VERY_LONG","0","0","0","System.Object[]","1574","18","25","3"
"1547192239","82800","Eonar","79500000","79500000","1","VERY_LONG","0","0","0","System.Object[]","1566","15","25","3"
"1547192225","82800","Eonar","89500000","90000000","1","VERY_LONG","0","0","0","System.Object[]","2085","5","25","3"
"1547192226","82800","Eonar","122500000","122500000","1","VERY_LONG","0","0","0","System.Object[]","266","18","25","3"
"1547192227","82800","Eonar","99000000","100000000","1","VERY_LONG","0","0","0","System.Object[]","2719","9","25","3"
"1547192228","82800","Eonar","99000000","100000000","1","VERY_LONG","0","0","0","System.Object[]","1721","8","25","3"
"1547192229","82800","Eonar","222750000","225000000","1","VERY_LONG","0","0","0","System.Object[]","2702","8","25","3"
"1547192231","82800","Eonar","89500000","89500000","1","VERY_LONG","0","0","0","System.Object[]","2090","22","25","3"
"1547192216","82800","Eonar","148500000","150000000","1","VERY_LONG","0","0","0","System.Object[]","317","3","25","3"
"1547192217","82800","Eonar","97500000","97950000","1","VERY_LONG","0","0","0","System.Object[]","1626","12","25","3"
"1547192219","82800","Eonar","89500000","90000000","1","VERY_LONG","0","0","0","System.Object[]","1965","3","25","3"
"1547192208","82800","Eonar","59500000","60000000","1","VERY_LONG","0","0","0","System.Object[]","1802","12","25","3"
"1547192210","82800","Eonar","97500000","97500000","1","VERY_LONG","0","0","0","System.Object[]","2086","4","25","3"
"1547192212","82800","Eonar","19800000","20000000","1","VERY_LONG","0","0","0","System.Object[]","211","6","1","3"
"1547192213","82800","Eonar","79500000","80000000","1","VERY_LONG","0","0","0","System.Object[]","1727","21","25","3"
"1547192214","82800","Eonar","173250000","175000000","1","VERY_LONG","0","0","0","System.Object[]","2695","7","25","3"
"1547192215","82800","Eonar","69500000","69500000","1","VERY_LONG","0","0","0","System.Object[]","2471","15","25","3"
"1547192200","82800","Eonar","89500000","90000000","1","VERY_LONG","0","0","0","System.Object[]","1716","14","25","3"
"1547192201","82800","Eonar","148500000","150000000","1","VERY_LONG","0","0","0","System.Object[]","139","12","25","3"
"1547192202","82800","Eonar","123750000","125000000","1","VERY_LONG","0","0","0","System.Object[]","1531","17","25","3"
"1547192203","82800","Eonar","198000000","200000000","1","VERY_LONG","0","0","0","System.Object[]","2765","20","25","3"
"1547192204","82800","Eonar","99000000","100000000","1","VERY_LONG","0","0","0","System.Object[]","2567","18","25","3"
"1547192205","82800","Eonar","99000000","100000000","1","VERY_LONG","0","0","0","System.Object[]","2087","18","25","3"
"1547192206","82800","Eonar","79500000","80000000","1","VERY_LONG","0","0","0","System.Object[]","2472","6","25","3"
"1547388803","82800","Eonar","57820000","59000000","1","VERY_LONG","0","0","0","System.Object[]","1146","7","25","3"
"1547192192","82800","Eonar","99000000","100000000","1","VERY_LONG","0","0","0","System.Object[]","1467","14","25","3"
"1547192193","82800","Eonar","59500000","60000000","1","VERY_LONG","0","0","0","System.Object[]","1922","18","25","3"
"1547192194","82800","Eonar","122500000","122500000","1","VERY_LONG","0","0","0","System.Object[]","2452","7","25","3"
"1547192195","82800","Eonar","89500000","90000000","1","VERY_LONG","0","0","0","System.Object[]","1231","3","25","3"
"1547192196","82800","Eonar","59500000","59500000","1","VERY_LONG","0","0","0","System.Object[]","2118","6","25","3"
"1547192197","82800","Eonar","220000000","220000000","1","VERY_LONG","0","0","0","System.Object[]","1395","16","1","3"
"1547192198","82800","Eonar","79500000","79500000","1","VERY_LONG","0","0","0","System.Object[]","2441","13","25","3"
"1547192199","82800","Eonar","272250000","275000000","1","VERY_LONG","0","0","0","System.Object[]","2761","5","25","3"
"1547192312","82800","Eonar","69500000","69500000","1","VERY_LONG","0","0","0","System.Object[]","2451","5","25","3"
"1547192313","82800","Eonar","89500000","89500000","1","VERY_LONG","0","0","0","System.Object[]","1600","18","25","3"
"1547192314","82800","Eonar","29500000","29500000","1","VERY_LONG","0","0","0","System.Object[]","2715","11","1","3"
"1547192315","82800","Eonar","69500000","69500000","1","VERY_LONG","0","0","0","System.Object[]","1960","13","25","3"
"1547192317","82800","Eonar","123750000","125000000","1","VERY_LONG","0","0","0","System.Object[]","2072","3","25","3"
"1547192318","82800","Eonar","123750000","125000000","1","VERY_LONG","0","0","0","System.Object[]","1453","19","25","3"
"1547192307","82800","Eonar","148500000","150000000","1","VERY_LONG","0","0","0","System.Object[]","2449","7","25","3"
"1547192309","82800","Eonar","173250000","175000000","1","VERY_LONG","0","0","0","System.Object[]","1536","3","25","3"
"1547192297","82800","Eonar","222750000","225000000","1","VERY_LONG","0","0","0","System.Object[]","2720","15","25","3"
"1547192298","82800","Eonar","247500000","250000000","1","VERY_LONG","0","0","0","System.Object[]","1180","4","25","3"
"1547192299","82800","Eonar","103950000","105000000","1","VERY_LONG","0","0","0","System.Object[]","1629","10","25","3"
"1547192301","82800","Eonar","123750000","125000000","1","VERY_LONG","0","0","0","System.Object[]","200","15","25","3"
"1547192302","82800","Eonar","79500000","79500000","1","VERY_LONG","0","0","0","System.Object[]","1808","22","25","3"
"1547388908","82800","Blade's Edge","39102000","39900000","1","LONG","0","0","0","System.Object[]","1320","5","1","3"
"1547192303","82800","Eonar","69500000","69500000","1","VERY_LONG","0","0","0","System.Object[]","2120","15","25","3"
"1547192289","82800","Eonar","59500000","60000000","1","VERY_LONG","0","0","0","System.Object[]","2119","4","25","3"
"1547192290","82800","Eonar","81675000","82500000","1","VERY_LONG","0","0","0","System.Object[]","1958","14","25","3"
"1547192291","82800","Eonar","222750000","225000000","1","VERY_LONG","0","0","0","System.Object[]","2763","8","25","3"
"1547192295","82800","Eonar","29500000","29500000","1","VERY_LONG","0","0","0","System.Object[]","1152","6","1","3"
"1547192280","82800","Eonar","123750000","125000000","1","VERY_LONG","0","0","0","System.Object[]","2461","11","25","3"
"1547192281","82800","Eonar","147500000","147500000","1","VERY_LONG","0","0","0","System.Object[]","318","3","25","3"
"1547192282","82800","Eonar","69500000","69500000","1","VERY_LONG","0","0","0","System.Object[]","1656","21","25","3"
"1547192286","82800","Eonar","198000000","200000000","1","VERY_LONG","0","0","0","System.Object[]","193","4","25","3"
"1547388892","82800","Eonar","77420000","79000000","1","VERY_LONG","0","0","0","System.Object[]","1234","9","25","3"
"1547192272","82800","Eonar","122500000","122500000","1","VERY_LONG","0","0","0","System.Object[]","2715","11","25","3"
"1547192273","82800","Eonar","69500000","69500000","1","VERY_LONG","0","0","0","System.Object[]","1632","7","25","3"
"1547192275","82800","Eonar","99000000","100000000","1","VERY_LONG","0","0","0","System.Object[]","2551","17","25","3"
"1547192276","82800","Eonar","97500000","97500000","1","VERY_LONG","0","0","0","System.Object[]","1234","9","25","3"
"1547192278","82800","Eonar","89500000","89500000","1","VERY_LONG","0","0","0","System.Object[]","1226","3","25","3"
"1547192279","82800","Eonar","198000000","200000000","1","VERY_LONG","0","0","0","System.Object[]","173","7","25","3"
"1547192266","82800","Eonar","123750000","125000000","1","VERY_LONG","0","0","0","System.Object[]","1954","18","25","3"
"1547192267","82800","Eonar","222750000","225000000","1","VERY_LONG","0","0","0","System.Object[]","2077","8","1","3"
"1547192269","82800","Eonar","272250000","275000000","1","VERY_LONG","0","0","0","System.Object[]","2692","15","25","3"
"1547192270","82800","Eonar","9500000","9500000","1","VERY_LONG","0","0","0","System.Object[]","1634","3","1","3"
"1547192257","82800","Eonar","79500000","79500000","1","VERY_LONG","0","0","0","System.Object[]","2569","16","25","3"
"1547192258","82800","Eonar","97500000","97500000","1","VERY_LONG","0","0","0","System.Object[]","2459","6","25","3"
"1547388871","82800","Eonar","57820000","59000000","1","VERY_LONG","0","0","0","System.Object[]","2566","13","25","3"
"1547192260","82800","Eonar","99000000","100000000","1","VERY_LONG","0","0","0","System.Object[]","2552","11","25","3"
"1547192261","82800","Eonar","89500000","89500000","1","VERY_LONG","0","0","0","System.Object[]","2568","8","25","3"
"1547403332","82800","Blade's Edge","230000000","230000000","1","LONG","0","0","0","System.Object[]","2404","11","1","3"
"1547255986","82800","Vek'nilash","4332280200","4560295000","1","SHORT","0","0","0","System.Object[]","241","12","1","3"
"1546731827","82800","Vek'nilash","15000000","15500000","1","SHORT","0","0","0","System.Object[]","1764","5","1","3"
"1546731805","82800","Vek'nilash","15000000","15500000","1","SHORT","0","0","0","System.Object[]","1766","4","1","3"
"1547354458","82800","Eonar","93100000","95000000","1","VERY_LONG","0","0","0","System.Object[]","2434","9","25","3"
"1547354451","82800","Eonar","97029800","99010000","1","VERY_LONG","0","0","0","System.Object[]","2190","5","25","3"
"1547354449","82800","Eonar","245009800","250010000","1","VERY_LONG","0","0","0","System.Object[]","2117","4","25","3"
"1547354537","82800","Eonar","73500000","75000000","1","VERY_LONG","0","0","0","System.Object[]","1233","6","25","3"
"1547354622","82800","Eonar","205800000","210000000","1","VERY_LONG","0","0","0","System.Object[]","1495","3","25","3"
"1547354611","82800","Eonar","93100000","95000000","1","VERY_LONG","0","0","0","System.Object[]","1625","7","25","3"
"1547354602","82800","Eonar","97020000","99000000","1","VERY_LONG","0","0","0","System.Object[]","2450","18","25","3"
"1547157967","82800","Vek'nilash","135000000","135000000","1","VERY_LONG","0","0","0","System.Object[]","2716","10","1","2"
"1547223602","82800","Eonar","169773500","177950000","1","VERY_LONG","0","0","0","System.Object[]","1949","10","1","3"
"1547223605","82800","Eonar","800000","800000","1","VERY_LONG","0","0","0","System.Object[]","1628","20","1","3"
"1547354653","82800","Eonar","117600000","120000000","1","VERY_LONG","0","0","0","System.Object[]","343","8","25","3"
"1547354713","82800","Eonar","245000000","250000000","1","VERY_LONG","0","0","0","System.Object[]","2538","9","25","3"
"1547354691","82800","Eonar","147009800","150010000","1","VERY_LONG","0","0","0","System.Object[]","1805","6","25","3"
"1547354800","82800","Eonar","53909800","55010000","1","VERY_LONG","0","0","0","System.Object[]","1628","13","25","3"
"1547354758","82800","Eonar","16000100","16900000","1","LONG","0","0","0","System.Object[]","1600","15","1","3"
"1546978075","82800","Blade's Edge","9018600","9297500","1","LONG","0","0","0","System.Object[]","1927","18","1","3"
"1546945499","82800","Eonar","48024000","49004000","1","LONG","0","0","0","System.Object[]","2468","6","25","3"
"1546894390","82800","Vek'nilash","309917200","309917200","1","LONG","0","0","0","System.Object[]","1523","5","2","3"
"1546943522","82800","Eonar","77422000","79002000","1","LONG","0","0","0","System.Object[]","1478","17","25","3"
"1547385873","82800","Eonar","97020000","99000000","1","VERY_LONG","0","0","0","System.Object[]","266","18","25","3"
"1546943500","82800","Eonar","57820200","59000200","1","LONG","0","0","0","System.Object[]","1600","15","25","3"
"1546894419","82800","Vek'nilash","76376500","79870000","1","LONG","0","0","0","System.Object[]","2757","17","1","3"
"1547385949","82800","Eonar","97020000","99000000","1","VERY_LONG","0","0","0","System.Object[]","1530","14","25","3"
"1547353162","82800","Eonar","67629800","69010000","1","VERY_LONG","0","0","0","System.Object[]","1624","4","25","3"
"1546943566","82800","Eonar","93100000","95000000","1","LONG","0","0","0","System.Object[]","1430","22","25","3"
"1546992823","82800","Vek'nilash","400000","500000","1","LONG","0","0","0","System.Object[]","2118","6","1","3"
"1547386047","82800","Eonar","73500000","75000000","1","VERY_LONG","0","0","0","System.Object[]","1541","20","25","3"
"1546943677","82800","Eonar","53904900","55005000","1","LONG","0","0","0","System.Object[]","1144","9","25","3"
"1547386031","82800","Eonar","137209800","140010000","1","VERY_LONG","0","0","0","System.Object[]","2456","11","25","3"
"1546943646","82800","Eonar","77429800","79010000","1","LONG","0","0","0","System.Object[]","318","3","25","3"
"1547386096","82800","Eonar","57829800","59010000","1","VERY_LONG","0","0","0","System.Object[]","2550","9","25","3"
"1547353332","82800","Eonar","87220000","89000000","1","VERY_LONG","0","0","0","System.Object[]","1627","19","1","3"
"1547386073","82800","Eonar","79380000","81000000","1","VERY_LONG","0","0","0","System.Object[]","2568","8","25","3"
"1547386065","82800","Blade's Edge","24010000","24500000","1","LONG","0","0","0","System.Object[]","1665","9","1","3"
"1547386143","82800","Eonar","83309800","85010000","1","VERY_LONG","0","0","0","System.Object[]","2050","15","25","3"
"1546943771","82800","Eonar","88209800","90010000","1","LONG","0","0","0","System.Object[]","1385","13","25","3"
"1547386119","82800","Eonar","284207100","290007200","1","VERY_LONG","0","0","0","System.Object[]","215","10","25","3"
"1547484525","82800","Vek'nilash","0","55575200","1","VERY_LONG","0","0","0","System.Object[]","2433","5","1","3"
"1547386213","82800","Eonar","21560000","22000000","1","VERY_LONG","0","0","0","System.Object[]","2568","8","1","3"
"1547386194","82800","Eonar","57827400","59007500","1","VERY_LONG","0","0","0","System.Object[]","2469","19","25","3"
"1547386270","82800","Eonar","97020000","99000000","1","VERY_LONG","0","0","0","System.Object[]","2462","5","25","3"
"1547386246","82800","Eonar","57824900","59005000","1","VERY_LONG","0","0","0","System.Object[]","1962","8","25","3"
"1547386364","82800","Eonar","78404400","80004500","1","VERY_LONG","0","0","0","System.Object[]","1725","14","25","3"
"1547451891","82800","Blade's Edge","11990100","12770000","1","VERY_LONG","0","0","0","System.Object[]","310","8","1","3"
"1547386323","82800","Eonar","67620000","69000000","1","VERY_LONG","0","0","0","System.Object[]","2084","8","25","3"
"1547386304","82800","Eonar","73500000","75000000","1","VERY_LONG","0","0","0","System.Object[]","2432","13","25","3"
"1546812947","82800","Vek'nilash","1024700","1138500","1","LONG","0","0","0","System.Object[]","2089","12","1","3"
"1546812948","82800","Vek'nilash","98553600","109503900","1","LONG","0","0","0","System.Object[]","2793","15","1","2"
"1547452093","82800","Blade's Edge","3081375000","3112500000","1","VERY_LONG","0","0","0","System.Object[]","156","3","1","3"
"1547255468","82800","Vek'nilash","37120100","39990000","1","VERY_LONG","0","0","0","System.Object[]","1577","13","1","3"
"1546944169","82800","Eonar","86246200","88006300","1","LONG","0","0","0","System.Object[]","1511","5","25","3"
"1547452036","82800","Blade's Edge","4440100","4880000","1","VERY_LONG","0","0","0","System.Object[]","1446","20","1","2"
"1547452125","82800","Eonar","1229000","1229000","1","VERY_LONG","0","0","0","System.Object[]","1934","7","1","3"
"1547452126","82800","Eonar","102757200","102757200","1","VERY_LONG","0","0","0","System.Object[]","128","3","1","2"
"1546944194","82800","Eonar","97020000","99000000","1","LONG","0","0","0","System.Object[]","845","10","25","3"
"1546944438","82800","Eonar","44104900","45005000","1","LONG","0","0","0","System.Object[]","1960","13","25","3"
"1547272124","82800","Eonar","9980000","9980000","1","VERY_LONG","0","0","0","System.Object[]","2548","16","1","3"
"1547403196","82800","Vek'nilash","76191600","76191600","1","VERY_LONG","0","0","0","System.Object[]","2080","13","1","3"
"1547206544","82800","Blade's Edge","67617000","68300000","1","VERY_LONG","0","0","0","System.Object[]","343","18","1","3"
"1547206537","82800","Blade's Edge","29650500","29950000","1","VERY_LONG","0","0","0","System.Object[]","1450","18","1","3"
"1547206541","82800","Blade's Edge","1953567000","1973300000","1","VERY_LONG","0","0","0","System.Object[]","348","8","1","3"
"1547206543","82800","Blade's Edge","2472600","2497500","1","VERY_LONG","0","0","0","System.Object[]","50","21","1","2"
"1547206532","82800","Blade's Edge","9850500","9950000","1","VERY_LONG","0","0","0","System.Object[]","292","3","1","2"
"1547206533","82800","Blade's Edge","9850500","9950000","1","VERY_LONG","0","0","0","System.Object[]","292","3","1","2"
"1547206534","82800","Blade's Edge","24255000","24500000","1","VERY_LONG","0","0","0","System.Object[]","1530","14","1","3"
"1547239416","82800","Blade's Edge","8900000","8900000","1","SHORT","0","0","0","System.Object[]","1625","7","1","3"
"1547239417","82800","Blade's Edge","42990000","42990000","1","SHORT","0","0","0","System.Object[]","1577","20","1","3"
"1547239418","82800","Blade's Edge","42990000","42990000","1","SHORT","0","0","0","System.Object[]","1577","20","1","3"
"1547239419","82800","Blade's Edge","42990000","42990000","1","SHORT","0","0","0","System.Object[]","1577","20","1","3"
"1547239420","82800","Blade's Edge","1002500","1002500","1","SHORT","0","0","0","System.Object[]","2090","14","1","3"
"1547239421","82800","Blade's Edge","497000","497000","1","SHORT","0","0","0","System.Object[]","1802","12","1","3"
"1547239408","82800","Blade's Edge","9970000","9970000","1","SHORT","0","0","0","System.Object[]","1626","12","1","3"
"1547239409","82800","Blade's Edge","89557200","89557200","1","SHORT","0","0","0","System.Object[]","1336","19","1","3"
"1547239411","82800","Blade's Edge","20000000","20000000","1","SHORT","0","0","0","System.Object[]","211","6","1","3"
"1547239412","82800","Blade's Edge","5490000","5490000","1","SHORT","0","0","0","System.Object[]","1968","11","1","3"
"1547239413","82800","Blade's Edge","5780000","5780000","1","SHORT","0","0","0","System.Object[]","1624","4","1","3"
"1547239414","82800","Blade's Edge","12023000","12023000","1","SHORT","0","0","0","System.Object[]","1720","18","1","3"
"1547239415","82800","Blade's Edge","18910000","18910000","1","SHORT","0","0","0","System.Object[]","1629","12","1","3"
"1547239405","82800","Blade's Edge","626300800","626300800","1","SHORT","0","0","0","System.Object[]","2755","7","1","3"
"1547239406","82800","Blade's Edge","626300800","626300800","1","SHORT","0","0","0","System.Object[]","2755","7","1","3"
"1547239407","82800","Blade's Edge","9970000","9970000","1","SHORT","0","0","0","System.Object[]","1626","12","1","3"
"1547253841","82800","Eonar","3890100","3900000","1","SHORT","0","0","0","System.Object[]","1655","15","1","3"
"1547024555","82800","Blade's Edge","25550100","29900000","1","LONG","0","0","0","System.Object[]","261","4","1","2"
"1547106562","82800","Blade's Edge","31561300","31561300","1","VERY_LONG","0","0","0","System.Object[]","1234","6","1","3"
"1547057490","82800","Blade's Edge","85079300","89557200","1","LONG","0","0","0","System.Object[]","1336","22","4","3"
"1547024769","82800","Blade's Edge","26000100","27000000","1","LONG","0","0","0","System.Object[]","1570","8","1","3"
"1547352626","82800","Blade's Edge","318795700","322015900","1","VERY_LONG","0","0","0","System.Object[]","2766","16","1","3"
"1547352627","82800","Blade's Edge","63310800","63950300","1","VERY_LONG","0","0","0","System.Object[]","293","9","2","3"
"1547352624","82800","Blade's Edge","44460900","44910000","1","VERY_LONG","0","0","0","System.Object[]","2553","5","1","3"
"1547352625","82800","Blade's Edge","156410100","157990000","1","VERY_LONG","0","0","0","System.Object[]","239","14","1","3"
"1547352630","82800","Blade's Edge","13998600","14140000","1","VERY_LONG","0","0","0","System.Object[]","2190","5","1","2"
"1547352631","82800","Blade's Edge","9721800","9820000","1","VERY_LONG","0","0","0","System.Object[]","2526","16","1","2"
"1547352628","82800","Blade's Edge","179146200","180955800","1","VERY_LONG","0","0","0","System.Object[]","1345","19","1","2"
"1547352629","82800","Blade's Edge","77989500","78777300","1","VERY_LONG","0","0","0","System.Object[]","2721","10","1","3"
"1547352618","82800","Blade's Edge","185673600","187549100","1","VERY_LONG","0","0","0","System.Object[]","2703","9","1","3"
"1547352616","82800","Blade's Edge","51786900","52310000","1","VERY_LONG","0","0","0","System.Object[]","2556","11","1","3"
"1547352617","82800","Blade's Edge","179556300","181370000","1","VERY_LONG","0","0","0","System.Object[]","1516","20","1","3"
"1547352622","82800","Blade's Edge","16879200","17049700","1","VERY_LONG","0","0","0","System.Object[]","1926","9","2","3"
"1547352620","82800","Blade's Edge","278972200","281790100","1","VERY_LONG","0","0","0","System.Object[]","2706","16","1","3"
"1547352621","82800","Blade's Edge","78893100","79690000","1","VERY_LONG","0","0","0","System.Object[]","1244","7","1","3"
"1547057711","82800","Blade's Edge","417100","439000","1","LONG","0","0","0","System.Object[]","1416","17","1","3"
"1547352611","82800","Blade's Edge","2977500","3007500","1","VERY_LONG","0","0","0","System.Object[]","2473","14","1","3"
"1547352614","82800","Blade's Edge","293204100","296165800","1","VERY_LONG","0","0","0","System.Object[]","1803","19","1","3"
"1547352615","82800","Blade's Edge","59340600","59940000","1","VERY_LONG","0","0","0","System.Object[]","1765","6","1","3"
"1547352612","82800","Blade's Edge","74131200","74880000","1","VERY_LONG","0","0","0","System.Object[]","834","7","1","3"
"1547352613","82800","Blade's Edge","9040700","9132000","1","VERY_LONG","0","0","0","System.Object[]","2042","18","1","3"
"1547025021","82800","Blade's Edge","550100","560000","1","LONG","0","0","0","System.Object[]","1804","13","1","3"
"1547254387","82800","Vek'nilash","19970100","21500000","1","VERY_LONG","0","0","0","System.Object[]","1661","18","1","3"
"1547057762","82800","Blade's Edge","2215900","2332500","1","LONG","0","0","0","System.Object[]","72","11","1","2"
"1547057775","82800","Blade's Edge","4740500","4990000","1","LONG","0","0","0","System.Object[]","1538","5","1","2"
"1547057750","82800","Blade's Edge","417100","439000","1","LONG","0","0","0","System.Object[]","1416","17","1","3"
"1547057758","82800","Blade's Edge","141600","149000","1","LONG","0","0","0","System.Object[]","90","17","1","2"
"1547188920","82800","Eonar","16614000","18460000","1","VERY_LONG","0","0","0","System.Object[]","1387","20","1","3"
"1547188922","82800","Eonar","4497800","4997500","1","VERY_LONG","0","0","0","System.Object[]","1564","17","1","3"
"1547467425","82800","Vek'nilash","0","3007500","1","VERY_LONG","0","0","0","System.Object[]","2473","14","1","3"
"1547467419","82800","Vek'nilash","0","50000100","1","VERY_LONG","0","0","0","System.Object[]","2455","10","1","3"
"1547385848","82800","Eonar","93100000","95000000","1","VERY_LONG","0","0","0","System.Object[]","2459","6","25","3"
"1547385838","82800","Eonar","63709800","65010000","1","VERY_LONG","0","0","0","System.Object[]","1705","7","25","3"
"1546943450","82800","Eonar","73500000","75000000","1","LONG","0","0","0","System.Object[]","2545","4","25","3"
"1547482166","82800","Blade's Edge","1093800","1229000","1","VERY_LONG","0","0","0","System.Object[]","1934","7","1","3"
"1547482161","82800","Blade's Edge","60579000","68066300","1","VERY_LONG","0","0","0","System.Object[]","1929","3","1","3"
"1547482153","82800","Blade's Edge","821900","923500","1","VERY_LONG","0","0","0","System.Object[]","1687","3","1","3"
"1547482145","82800","Blade's Edge","3291800","3698600","1","VERY_LONG","0","0","0","System.Object[]","1156","18","1","3"
"1547482142","82800","Blade's Edge","5856100","6579800","1","VERY_LONG","0","0","0","System.Object[]","1752","8","1","3"
"1547482138","82800","Blade's Edge","3079400","3460000","1","VERY_LONG","0","0","0","System.Object[]","1540","8","1","2"
"1547482134","82800","Blade's Edge","132600","149000","1","VERY_LONG","0","0","0","System.Object[]","90","17","1","2"
"1547482130","82800","Blade's Edge","1695000","1904500","1","VERY_LONG","0","0","0","System.Object[]","162","10","1","3"
"1547482131","82800","Blade's Edge","70186700","78861500","1","VERY_LONG","0","0","0","System.Object[]","1532","8","25","2"
"1547482127","82800","Blade's Edge","15756800","17704200","1","VERY_LONG","0","0","0","System.Object[]","1922","18","1","3"
"1547482122","82800","Blade's Edge","25658500","28829800","1","VERY_LONG","0","0","0","System.Object[]","1808","22","2","3"
"1547482123","82800","Blade's Edge","2798000","3143800","1","VERY_LONG","0","0","0","System.Object[]","2086","10","2","3"
"1547482119","82800","Blade's Edge","3665200","4118200","1","VERY_LONG","0","0","0","System.Object[]","136","10","7","2"
"1547482113","82800","Blade's Edge","17460900","19618900","1","VERY_LONG","0","0","0","System.Object[]","254","15","25","2"
"1547482115","82800","Blade's Edge","4343200","4880000","1","VERY_LONG","0","0","0","System.Object[]","1446","20","1","2"
"1547482233","82800","Blade's Edge","4613100","5183200","1","VERY_LONG","0","0","0","System.Object[]","2466","14","1","3"
"1547187304","82800","Eonar","8082000","8980000","1","VERY_LONG","0","0","0","System.Object[]","1884","17","1","3"
"1547482222","82800","Blade's Edge","46700900","52472900","1","VERY_LONG","0","0","0","System.Object[]","1346","9","25","3"
"1547482201","82800","Blade's Edge","128666300","144568800","1","VERY_LONG","0","0","0","System.Object[]","125","5","2","2"
"1547482193","82800","Blade's Edge","10189500","11448900","1","VERY_LONG","0","0","0","System.Object[]","2042","18","5","3"
"1547482181","82800","Blade's Edge","2652300","2980100","1","VERY_LONG","0","0","0","System.Object[]","52","21","1","2"
"1547187353","82800","Eonar","26847000","29830000","1","VERY_LONG","0","0","0","System.Object[]","2551","7","1","3"
